visual parameter label,visual parameter value,xticks,yticks,preserved 0,preserved 1,preserved 2,preserved 3,gw_param_keys 0,gw_param_values 0,label 0,x,y,bgra,gw_param_keys 1,gw_param_values 1,label 1,x,y,bgra,gw_param_keys 2,gw_param_values 2,label 2,x,y,bgra,gw_param_keys 3,gw_param_values 3,label 3,x,y,bgra,gw_param_keys 4,gw_param_values 4,label 4,x,y,bgra,gw_param_keys 5,gw_param_values 5,label 5,x,y,bgra,gw_param_keys 6,gw_param_values 6,label 6,x,y,bgra,gw_param_keys 7,gw_param_values 7,label 7,x,y,bgra,gw_param_keys 8,gw_param_values 8,label 8,x,y,bgra,gw_param_keys 9,gw_param_values 9,label 9,x,y,bgra,gw_param_keys 10,gw_param_values 10,label 10,x,y,bgra,gw_param_keys 11,gw_param_values 11,label 11,x,y,bgra,gw_param_keys 12,gw_param_values 12,label 12,x,y,bgra
,,,,,,,,,,,7.839195979899498,0.017770753095613604,,,,,7.839195979899498,0.1809860215438048,,,,,7.839195979899498,0.5633303849619626,,,,,7.839195979899498,0.09697768172494203,,,,,7.839195979899498,0.1809860215438048,,,,,7.839195979899498,0.9770059821198614,,,,,7.839195979899498,0.017770753095613604,,,,,7.839195979899498,0.1809860215438048,,,,,7.839195979899498,0.8721628147828717,,,,,7.839195979899498,0.09697768172494203,,,,,7.839195979899498,0.1809860215438048,,,,,7.839195979899498,0.49294425492025734,,,,,7.839195979899498,0.017770753095613604,
,,,,,,,,,,,7.939698492462312,0.013291933058890862,,,,,7.939698492462312,0.16366213857308637,,,,,7.939698492462312,0.5495463285778127,,,,,7.939698492462312,0.11989264560111333,,,,,7.939698492462312,0.16366213857308637,,,,,7.939698492462312,0.9714872152352476,,,,,7.939698492462312,0.013291933058890862,,,,,7.939698492462312,0.16366213857308637,,,,,7.939698492462312,0.8839672313008047,,,,,7.939698492462312,0.11989264560111333,,,,,7.939698492462312,0.16366213857308637,,,,,7.939698492462312,0.5092548127562447,,,,,7.939698492462312,0.013291933058890862,
,,,,,,,,,,,8.040201005025127,0.00984200895283043,,,,,8.040201005025127,0.14869207673670262,,,,,8.040201005025127,0.5359277669549835,,,,,8.040201005025127,0.14673259124378335,,,,,8.040201005025127,0.14869207673670262,,,,,8.040201005025127,0.9654579905465369,,,,,8.040201005025127,0.00984200895283043,,,,,8.040201005025127,0.14869207673670262,,,,,8.040201005025127,0.8952138676877752,,,,,8.040201005025127,0.14673259124378335,,,,,8.040201005025127,0.14869207673670262,,,,,8.040201005025127,0.5255573580306173,,,,,8.040201005025127,0.00984200895283043,
,,,,,,,,,,,8.14070351758794,0.007214274515242971,,,,,8.14070351758794,0.13605854317964797,,,,,8.14070351758794,0.5224833788718707,,,,,8.14070351758794,0.17777632671071938,,,,,8.14070351758794,0.13605854317964797,,,,,8.14070351758794,0.9589415787170106,,,,,8.14070351758794,0.007214274515242971,,,,,8.14070351758794,0.13605854317964797,,,,,8.14070351758794,0.9058955312745955,,,,,8.14070351758794,0.17777632671071938,,,,,8.14070351758794,0.13605854317964797,,,,,8.14070351758794,0.5418311694903722,,,,,8.14070351758794,0.007214274515242971,
,,,,,,,,,,,8.241206030150755,0.005234978108906793,,,,,8.241206030150755,0.12573587470221792,,,,,8.241206030150755,0.5092209971830957,,,,,8.241206030150755,0.21322325432700465,,,,,8.241206030150755,0.12573587470221792,,,,,8.241206030150755,0.951961146879708,,,,,8.241206030150755,0.005234978108906793,,,,,8.241206030150755,0.12573587470221792,,,,,8.241206030150755,0.9160062597401831,,,,,8.241206030150755,0.21322325432700465,,,,,8.241206030150755,0.12573587470221792,,,,,8.241206030150755,0.5580557138883137,,,,,8.241206030150755,0.005234978108906793,
,,,,,,,,,,,8.341708542713569,0.0037605413960755552,,,,,8.341708542713569,0.11769263072419985,,,,,8.341708542713569,0.49614765117524945,,,,,8.341708542713569,0.25316782144823263,,,,,8.341708542713569,0.11769263072419985,,,,,8.341708542713569,0.9445397080846676,,,,,8.341708542713569,0.0037605413960755552,,,,,8.341708542713569,0.11769263072419985,,,,,8.341708542713569,0.9255412900628328,,,,,8.341708542713569,0.25316782144823263,,,,,8.341708542713569,0.11769263072419985,,,,,8.341708542713569,0.5742106931774895,,,,,8.341708542713569,0.0037605413960755552,
,,,,,,,,,,,8.442211055276383,0.002674232579562464,,,,,8.442211055276383,0.11189378488733298,,,,,8.442211055276383,0.4832696077690441,,,,,8.442211055276383,0.2975745182727566,,,,,8.442211055276383,0.11189378488733298,,,,,8.442211055276383,0.9367000745671255,,,,,8.442211055276383,0.002674232579562464,,,,,8.442211055276383,0.11189378488733298,,,,,8.442211055276383,0.9344970253652108,,,,,8.442211055276383,0.2975745182727566,,,,,8.442211055276383,0.11189378488733298,,,,,8.442211055276383,0.5902760895147199,,,,,8.442211055276383,0.002674232579562464,
,,,,,,,,,,,8.542713567839197,0.0018826139606036958,,,,,8.542713567839197,0.10830245803789315,,,,,8.542713567839197,0.4705924115318597,,,,,8.542713567839197,0.3462551741145735,,,,,8.542713567839197,0.10830245803789315,,,,,8.542713567839197,0.9284648147057272,,,,,8.542713567839197,0.0018826139606036958,,,,,8.542713567839197,0.10830245803789315,,,,,8.542713567839197,0.942870999899553,,,,,8.542713567839197,0.3462551741145735,,,,,8.542713567839197,0.10830245803789315,,,,,8.542713567839197,0.6062322080048852,,,,,8.542713567839197,0.0018826139606036958,
,,,,,,,,,,,8.643216080402011,0.0013120085710682562,,,,,8.643216080402011,0.10688115318481435,,,,,8.643216080402011,0.4581209234732898,,,,,8.643216080402011,0.39885046456642675,,,,,8.643216080402011,0.10688115318481435,,,,,8.643216080402011,0.9198562135363119,,,,,8.643216080402011,0.0013120085710682562,,,,,8.643216080402011,0.10688115318481435,,,,,8.643216080402011,0.9506618424095277,,,,,8.643216080402011,0.39885046456642675,,,,,8.643216080402011,0.10688115318481435,,,,,8.643216080402011,0.6220597171308088,,,,,8.643216080402011,0.0013120085710682562,
,,,,,,,,,,,8.743718592964825,0.0009051600282864329,,,,,8.743718592964825,0.10759247117779332,,,,,8.743718592964825,0.44585935860404097,,,,,8.743718592964825,0.45481756683168717,,,,,8.743718592964825,0.10759247117779332,,,,,8.743718592964825,0.9108962366843063,,,,,8.743718592964825,0.0009051600282864329,,,,,8.743718592964825,0.10759247117779332,,,,,8.743718592964825,0.9578692380949091,,,,,8.743718592964825,0.45481756683168717,,,,,8.743718592964825,0.10759247117779332,,,,,8.743718592964825,0.6377396868261236,,,,,8.743718592964825,0.0009051600282864329,
,,,,,,,,,,,8.84422110552764,0.0006181976649201556,,,,,8.84422110552764,0.11039930389602783,,,,,8.84422110552764,0.4338113222454901,,,,,8.84422110552764,0.5134257622729256,,,,,8.84422110552764,0.11039930389602783,,,,,8.84422110552764,0.9016064975771095,,,,,8.84422110552764,0.0006181976649201556,,,,,8.84422110552764,0.11039930389602783,,,,,8.84422110552764,0.964493889394705,,,,,8.84422110552764,0.5134257622729256,,,,,8.84422110552764,0.11039930389602783,,,,,8.84422110552764,0.6532536241604272,,,,,8.84422110552764,0.0006181976649201556,
,,,,,,,,,,,8.944723618090453,0.00041796763236735444,,,,,8.944723618090453,0.11526451932333233,,,,,8.944723618090453,0.4219798450834133,,,,,8.944723618090453,0.5737614698810479,,,,,8.944723618090453,0.11526451932333233,,,,,8.944723618090453,0.8920082277969994,,,,,8.944723618090453,0.00041796763236735444,,,,,8.944723618090453,0.11526451932333233,,,,,8.944723618090453,0.9705374757937667,,,,,8.944723618090453,0.5737614698810479,,,,,8.944723618090453,0.11526451932333233,,,,,8.944723618090453,0.6685835066173211,,,,,8.944723618090453,0.00041796763236735444,
,,,,,,,,,,,9.045226130653267,0.0002797507372280961,,,,,9.045226130653267,0.12215016968387944,,,,,9.045226130653267,0.4103674169649339,,,,,9.045226130653267,0.6347437045696828,,,,,9.045226130653267,0.12215016968387944,,,,,9.045226130653267,0.8821222504349269,,,,,9.045226130653267,0.0002797507372280961,,,,,9.045226130653267,0.12215016968387944,,,,,9.045226130653267,0.9760026128472252,,,,,9.045226130653267,0.6347437045696828,,,,,9.045226130653267,0.12215016968387944,,,,,9.045226130653267,0.6837118129565534,,,,,9.045226130653267,0.0002797507372280961,
,,,,,,,,,,,9.145728643216081,0.00018535876455075669,,,,,9.145728643216081,0.13101626952326184,,,,,9.145728643216081,0.3989760194426549,,,,,9.145728643216081,0.6951503115904882,,,,,9.145728643216081,0.13101626952326184,,,,,9.145728643216081,0.8719689563060499,,,,,9.145728643216081,0.00018535876455075669,,,,,9.145728643216081,0.13101626952326184,,,,,9.145728643216081,0.980892810606434,,,,,9.145728643216081,0.6951503115904882,,,,,9.145728643216081,0.13101626952326184,,,,,9.145728643216081,0.6986215516614597,,,,,9.145728643216081,0.00018535876455075669,
,,,,,,,,,,,9.246231155778895,0.00012158172767437814,,,,,9.246231155778895,0.14181920495573028,,,,,9.246231155778895,0.38780715707428454,,,,,9.246231155778895,0.7536545737991533,,,,,9.246231155778895,0.14181920495573028,,,,,9.246231155778895,0.8615682828888975,,,,,9.246231155778895,0.00012158172767437814,,,,,9.246231155778895,0.14181920495573028,,,,,9.246231155778895,0.9852124316194699,,,,,9.246231155778895,0.7536545737991533,,,,,9.246231155778895,0.14181920495573028,,,,,9.246231155778895,0.7132962869822214,,,,,9.246231155778895,0.00012158172767437814,
,,,,,,,,,,,9.34673366834171,7.894721107021925e-05,,,,,9.34673366834171,0.15450984798213074,,,,,9.34673366834171,0.37686188748989424,,,,,9.34673366834171,0.8088709798563452,,,,,9.34673366834171,0.15450984798213074,,,,,9.34673366834171,0.8509396958515922,,,,,9.34673366834171,7.894721107021925e-05,,,,,9.34673366834171,0.15450984798213074,,,,,9.34673366834171,0.9889666486687452,,,,,9.34673366834171,0.8088709798563452,,,,,9.34673366834171,0.15450984798213074,,,,,9.34673366834171,0.7277201625941213,,,,,9.34673366834171,7.894721107021925e-05,
,,,,,,,,,,,9.447236180904524,5.074795807747657e-05,,,,,9.447236180904524,0.16903146053976476,,,,,9.447236180904524,0.3661408502422967,,,,,9.447236180904524,0.8594081490152441,,,,,9.447236180904524,0.16903146053976476,,,,,9.447236180904524,0.8401021730305253,,,,,9.447236180904524,5.074795807747657e-05,,,,,9.447236180904524,0.16903146053976476,,,,,9.447236180904524,0.992161402397893,,,,,9.447236180904524,0.8594081490152441,,,,,9.447236180904524,0.16903146053976476,,,,,9.447236180904524,0.7418779228980066,,,,,9.447236180904524,5.074795807747657e-05,
,,,,,,,,,,,9.547738693467338,3.2293390943150205e-05,,,,,9.547738693467338,0.18531748150387295,,,,,9.547738693467338,0.35564429445895457,,,,,9.547738693467338,0.9039262079330476,,,,,9.547738693467338,0.18531748150387295,,,,,9.547738693467338,0.8290741907292487,,,,,9.547738693467338,3.2293390943150205e-05,,,,,9.547738693467338,0.18531748150387295,,,,,9.547738693467338,0.9948033589699253,,,,,9.547738693467338,0.9039262079330476,,,,,9.547738693467338,0.18531748150387295,,,,,9.547738693467338,0.7557549319975572,,,,,9.547738693467338,3.2293390943150205e-05,
,,,,,,,,,,,9.648241206030152,2.0343329141638618e-05,,,,,9.648241206030152,0.2032892959567276,,,,,9.648241206030152,0.3453721053163474,,,,,9.648241206030152,0.9411953805455451,,,,,9.648241206030152,0.2032892959567276,,,,,9.648241206030152,0.8178737122080169,,,,,9.648241206030152,2.0343329141638618e-05,,,,,9.648241206030152,0.2032892959567276,,,,,9.648241206030152,0.9968998678886587,,,,,9.648241206030152,0.9411953805455451,,,,,9.648241206030152,0.2032892959567276,,,,,9.648241206030152,0.7693371903947113,,,,,9.648241206030152,2.0343329141638618e-05,
,,,,,,,,,,,9.748743718592966,1.2686554782444932e-05,,,,,9.748743718592966,0.22285408942624846,,,,,9.748743718592966,0.3353238293598926,,,,,9.748743718592966,0.9701522460652994,,,,,9.748743718592966,0.22285408942624846,,,,,9.748743718592966,0.8065181782373878,,,,,9.748743718592966,1.2686554782444932e-05,,,,,9.748743718592966,0.22285408942624846,,,,,9.748743718592966,0.9984589201056946,,,,,9.748743718592966,0.9701522460652994,,,,,9.748743718592966,0.22285408942624846,,,,,9.748743718592966,0.7826113494507749,,,,,9.748743718592966,1.2686554782444932e-05,
,,,,,,,,,,,9.84924623115578,7.832108052125812e-06,,,,,9.84924623115578,0.24390289025213213,,,,,9.84924623115578,0.32549869869434606,,,,,9.84924623115578,0.9899500862721574,,,,,9.84924623115578,0.24390289025213213,,,,,9.84924623115578,0.7950244995925049,,,,,9.84924623115578,7.832108052125812e-06,,,,,9.84924623115578,0.24390289025213213,,,,,9.84924623115578,0.9994891065257546,,,,,9.84924623115578,0.9899500862721574,,,,,9.84924623115578,0.24390289025213213,,,,,9.84924623115578,0.7955647236662877,,,,,9.84924623115578,7.832108052125812e-06,
,,,,,,,,,,,9.949748743718594,4.786597828361858e-06,,,,,9.949748743718594,0.26630890058905554,,,,,9.949748743718594,0.3158956540711482,,,,,9.949748743718594,1.0,,,,,9.949748743718594,0.26630890058905554,,,,,9.949748743718594,0.783409051368078,,,,,9.949748743718594,4.786597828361858e-06,,,,,9.949748743718594,0.26630890058905554,,,,,9.949748743718594,0.9999995770139894,,,,,9.949748743718594,1.0,,,,,9.949748743718594,0.26630890058905554,,,,,9.949748743718594,0.8081853008377173,,,,,9.949748743718594,4.786597828361858e-06,
,,,,,,,,,,,10.050251256281408,2.895932976474335e-06,,,,,10.050251256281408,0.2899262106922076,,,,,10.050251256281408,0.3065133669004474,,,,,10.050251256281408,0.9999999999999999,,,,,10.050251256281408,0.2899262106922076,,,,,10.050251256281408,0.7716876689976723,,,,,10.050251256281408,2.895932976474335e-06,,,,,10.050251256281408,0.2899262106922076,,,,,10.050251256281408,1.0,,,,,10.050251256281408,0.9999999999999999,,,,,10.050251256281408,0.2899262106922076,,,,,10.050251256281408,0.8204617501534874,,,,,10.050251256281408,2.895932976474335e-06,
,,,,,,,,,,,10.150753768844222,1.7344563353791287e-06,,,,,10.150753768844222,0.31458898202116814,,,,,10.150753768844222,0.2973502602165556,,,,,10.150753768844222,0.9899500862721572,,,,,10.150753768844222,0.31458898202116814,,,,,10.150753768844222,0.759875645864605,,,,,10.150753768844222,1.7344563353791287e-06,,,,,10.150753768844222,0.31458898202116814,,,,,10.150753768844222,0.9995005227647393,,,,,10.150753768844222,0.9899500862721572,,,,,10.150753768844222,0.31458898202116814,,,,,10.150753768844222,0.8323834282957413,,,,,10.150753768844222,1.7344563353791287e-06,
,,,,,,,,,,,10.251256281407036,1.028375055062925e-06,,,,,10.251256281407036,0.34011117241519706,,,,,10.251256281407036,0.28840452862639665,,,,,10.251256281407036,0.9701522460652989,,,,,10.251256281407036,0.34011117241519706,,,,,10.251256281407036,0.7479877323955691,,,,,10.251256281407036,1.028375055062925e-06,,,,,10.251256281407036,0.34011117241519706,,,,,10.251256281407036,0.9985117324882136,,,,,10.251256281407036,0.9701522460652989,,,,,10.251256281407036,0.34011117241519706,,,,,10.251256281407036,0.8439403836176338,,,,,10.251256281407036,1.028375055062925e-06,
,,,,,,,,,,,10.35175879396985,6.036052297522692e-07,,,,,10.35175879396985,0.3662868613228158,,,,,10.35175879396985,0.2796741572711069,,,,,10.35175879396985,0.9411953805455444,,,,,10.35175879396985,0.3662868613228158,,,,,10.35175879396985,0.7360381365319848,,,,,10.35175879396985,6.036052297522692e-07,,,,,10.35175879396985,0.3662868613228158,,,,,10.35175879396985,0.9970446181280023,,,,,10.35175879396985,0.9411953805455444,,,,,10.35175879396985,0.3662868613228158,,,,,10.35175879396985,0.8551233584688406,,,,,10.35175879396985,6.036052297522692e-07,
,,,,,,,,,,,10.452261306532664,3.5072583037036307e-07,,,,,10.452261306532664,0.3928912151232263,,,,,10.452261306532664,0.27115693983137884,,,,,10.452261306532664,0.9039262079330468,,,,,10.452261306532664,0.3928912151232263,,,,,10.452261306532664,0.7240405254780082,,,,,10.452261306532664,3.5072583037036307e-07,,,,,10.452261306532664,0.3928912151232263,,,,,10.452261306532664,0.9951105331910369,,,,,10.452261306532664,0.9039262079330468,,,,,10.452261306532664,0.3928912151232263,,,,,10.452261306532664,0.8659237897444058,,,,,10.452261306532664,3.5072583037036307e-07,
,,,,,,,,,,,10.552763819095478,2.017417613162202e-07,,,,,10.552763819095478,0.41968211239839043,,,,,10.552763819095478,0.2628504956074007,,,,,10.552763819095478,0.8594081490152433,,,,,10.552763819095478,0.41968211239839043,,,,,10.552763819095478,0.7120080286281028,,,,,10.552763819095478,2.017417613162202e-07,,,,,10.552763819095478,0.41968211239839043,,,,,10.552763819095478,0.9927211594538559,,,,,10.552763819095478,0.8594081490152433,,,,,10.552763819095478,0.41968211239839043,,,,,10.552763819095478,0.8763338077340296,,,,,10.552763819095478,2.017417613162202e-07,
,,,,,,,,,,,10.653266331658292,1.1487807829316616e-07,,,,,10.653266331658292,0.4464024271705814,,,,,10.653266331658292,0.2547522857043668,,,,,10.653266331658292,0.8088709798563442,,,,,10.653266331658292,0.4464024271705814,,,,,10.653266331658292,0.6999532415810381,,,,,10.653266331658292,1.1487807829316616e-07,,,,,10.653266331658292,0.4464024271705814,,,,,10.653266331658292,0.9898884716796649,,,,,10.653266331658292,0.8088709798563442,,,,,10.653266331658292,0.4464024271705814,,,,,10.653266331658292,0.886346233350468,,,,,10.653266331658292,1.1487807829316616e-07,
,,,,,,,,,,,10.753768844221106,6.475775936652742e-08,,,,,10.753768844221106,0.4727829452939232,,,,,10.753768844221106,0.24685962835453018,,,,,10.753768844221106,0.7536545737991522,,,,,10.753768844221106,0.4727829452939232,,,,,10.753768844221106,0.6878882311511578,,,,,10.753768844221106,6.475775936652742e-08,,,,,10.753768844221106,0.4727829452939232,,,,,10.753768844221106,0.9866247033739962,,,,,10.753768844221106,0.7536545737991522,,,,,10.753768844221106,0.4727829452939232,,,,,10.753768844221106,0.8959545738168825,,,,,10.753768844221106,6.475775936652742e-08,
,,,,,,,,,,,10.85427135678392,3.613763800100499e-08,,,,,10.85427135678392,0.4985458661579796,,,,,10.85427135678392,0.23916971340664767,,,,,10.85427135678392,0.6951503115904872,,,,,10.85427135678392,0.4985458661579796,,,,,10.85427135678392,0.6758245412916893,,,,,10.85427135678392,3.613763800100499e-08,,,,,10.85427135678392,0.4985458661579796,,,,,10.85427135678392,0.9829423136145623,,,,,10.85427135678392,0.6951503115904872,,,,,10.85427135678392,0.4985458661579796,,,,,10.85427135678392,0.9051530168937753,,,,,10.85427135678392,3.613763800100499e-08,
,,,,,,,,,,,10.954773869346734,1.9963698873409258e-08,,,,,10.954773869346734,0.5234088194724652,,,,,10.954773869346734,0.2316796160134494,,,,,10.954773869346734,0.6347437045696818,,,,,10.954773869346734,0.5234088194724652,,,,,10.954773869346734,0.6637731998487784,,,,,10.954773869346734,1.9963698873409258e-08,,,,,10.954773869346734,0.5234088194724652,,,,,10.954773869346734,0.9788539549850329,,,,,10.954773869346734,0.6347437045696818,,,,,10.954773869346734,0.5234088194724652,,,,,10.954773869346734,0.9139364237265803,,,,,10.954773869346734,1.9963698873409258e-08,
,,,,,,,,,,,11.055276381909549,1.0917810591001472e-08,,,,,11.055276381909549,0.5470893060334189,,,,,11.055276381909549,0.2243863095474573,,,,,11.055276381909549,0.5737614698810468,,,,,11.055276381909549,0.5470893060334189,,,,,11.055276381909549,0.651744726068775,,,,,11.055276381909549,1.0917810591001472e-08,,,,,11.055276381909549,0.5470893060334189,,,,,11.055276381909549,0.9743724426369537,,,,,11.055276381909549,0.5737614698810468,,,,,11.055276381909549,0.5470893060334189,,,,,11.055276381909549,0.9223003203951173,,,,,11.055276381909549,1.0917810591001472e-08,
,,,,,,,,,,,11.155778894472363,5.910760992856889e-09,,,,,11.155778894472363,0.569309452894947,,,,,11.155778894472363,0.2172866777750899,,,,,11.155778894472363,0.5134257622729245,,,,,11.155778894472363,0.569309452894947,,,,,11.155778894472363,0.6397491387851,,,,,11.155778894472363,5.910760992856889e-09,,,,,11.155778894472363,0.569309452894947,,,,,11.155778894472363,0.9695107244988155,,,,,11.155778894472363,0.5134257622729245,,,,,11.155778894472363,0.569309452894947,,,,,11.155778894472363,0.9302408882459074,,,,,11.155778894472363,5.910760992856889e-09,
,,,,,,,,,,,11.256281407035177,3.1678494905709986e-09,,,,,11.256281407035177,0.5898009581101091,,,,,11.256281407035177,0.21037752631854037,,,,,11.256281407035177,0.45481756683168617,,,,,11.256281407035177,0.5898009581101091,,,,,11.256281407035177,0.6277959652147274,,,,,11.256281407035177,3.1678494905709986e-09,,,,,11.256281407035177,0.5898009581101091,,,,,11.256281407035177,0.964281852646417,,,,,11.256281407035177,0.45481756683168617,,,,,11.256281407035177,0.5898009581101091,,,,,11.256281407035177,0.9377549530878977,,,,,11.256281407035177,3.1678494905709986e-09,
,,,,,,,,,,,11.35678391959799,1.6807339706701302e-09,,,,,11.35678391959799,0.6083100888904434,,,,,11.35678391959799,0.20365559343440262,,,,,11.35678391959799,0.3988504645664258,,,,,11.35678391959799,0.6083100888904434,,,,,11.35678391959799,0.6158942502979757,,,,,11.35678391959799,1.6807339706701302e-09,,,,,11.35678391959799,0.6083100888904434,,,,,11.35678391959799,0.9586989558441028,,,,,11.35678391959799,0.3988504645664258,,,,,11.35678391959799,0.6083100888904434,,,,,11.35678391959799,0.944839973331407,,,,,11.35678391959799,1.6807339706701302e-09,
,,,,,,,,,,,11.457286432160805,8.827682697867767e-10,,,,,11.457286432160805,0.6246025902632325,,,,,11.457286432160805,0.19711756013745874,,,,,11.457286432160805,0.3462551741145727,,,,,11.457286432160805,0.6246025902632325,,,,,11.457286432160805,0.6040525665188443,,,,,11.457286432160805,8.827682697867767e-10,,,,,11.457286432160805,0.6246025902632325,,,,,11.457286432160805,0.9527752132622082,,,,,11.457286432160805,0.3462551741145727,,,,,11.457286432160805,0.6246025902632325,,,,,11.457286432160805,0.9514940271491379,,,,,11.457286432160805,8.827682697867767e-10,
,,,,,,,,,,,11.557788944723619,4.5899478243577815e-10,,,,,11.557788944723619,0.6384683595060685,,,,,11.557788944723619,0.1907600596974382,,,,,11.557788944723619,0.2975745182727558,,,,,11.557788944723619,0.6384683595060685,,,,,11.557788944723619,0.5922790241466066,,,,,11.557788944723619,4.5899478243577815e-10,,,,,11.557788944723619,0.6384683595060685,,,,,11.557788944723619,0.9465238293720818,,,,,11.557788944723619,0.2975745182727558,,,,,11.557788944723619,0.6384683595060685,,,,,11.557788944723619,0.9577157987369184,,,,,11.557788944723619,4.5899478243577815e-10,
,,,,,,,,,,,11.658291457286433,2.3625558337703503e-10,,,,,11.658291457286433,0.649725745037503,,,,,11.658291457286433,0.18457968653592047,,,,,11.658291457286433,0.2531678214482318,,,,,11.658291457286433,0.649725745037503,,,,,11.658291457286433,0.5805812818427388,,,,,11.658291457286433,2.3625558337703503e-10,,,,,11.658291457286433,0.649725745037503,,,,,11.658291457286433,0.939958010016403,,,,,11.658291457286433,0.2531678214482318,,,,,11.658291457286433,0.649725745037503,,,,,11.658291457286433,0.9635045637504497,,,,,11.658291457286433,2.3625558337703503e-10,
,,,,,,,,,,,11.758793969849247,1.2038426092170105e-10,,,,,11.758793969849247,0.6582253370494539,,,,,11.758793969849247,0.17857300454988315,,,,,11.758793969849247,0.21322325432700398,,,,,11.758793969849247,0.6582253370494539,,,,,11.758793969849247,0.5689665575805294,,,,,11.758793969849247,1.2038426092170105e-10,,,,,11.758793969849247,0.6582253370494539,,,,,11.758793969849247,0.9330909396491137,,,,,11.758793969849247,0.21322325432700398,,,,,11.758793969849247,0.6582253370494539,,,,,11.758793969849247,0.9688601739927815,,,,,11.758793969849247,1.2038426092170105e-10,
,,,,,,,,,,,11.859296482412061,6.072543557104495e-11,,,,,11.859296482412061,0.6638531307625709,,,,,11.859296482412061,0.17273655488770626,,,,,11.859296482412061,0.1777763267107188,,,,,11.859296482412061,0.6638531307625709,,,,,11.859296482412061,0.5574416398278886,,,,,11.859296482412061,6.072543557104495e-11,,,,,11.859296482412061,0.6638531307625709,,,,,11.859296482412061,0.9259357597361721,,,,,11.859296482412061,0.1777763267107188,,,,,11.859296482412061,0.6638531307625709,,,,,11.859296482412061,0.9737830414255032,,,,,11.859296482412061,6.072543557104495e-11,
,,,,,,,,,,,11.959798994974875,3.0323886621886636e-11,,,,,11.959798994974875,0.6665329613263309,,,,,11.959798994974875,0.16706686320273317,,,,,11.959798994974875,0.14673259124378282,,,,,11.959798994974875,0.6665329613263309,,,,,11.959798994974875,0.5460128989469352,,,,,11.959798994974875,3.0323886621886636e-11,,,,,11.959798994974875,0.6665329613263309,,,,,11.959798994974875,0.9185055483054815,,,,,11.959798994974875,0.14673259124378282,,,,,11.959798994974875,0.6665329613263309,,,,,11.959798994974875,0.9782741215747867,,,,,11.959798994974875,3.0323886621886636e-11,
,,,,,,,,,,,12.06030150753769,1.4990371213048253e-11,,,,,12.06030150753769,0.6662281314183708,,,,,12.06030150753769,0.16156044640876224,,,,,12.06030150753769,0.11989264560111312,,,,,12.06030150753769,0.6662281314183708,,,,,12.06030150753769,0.5346862987668922,,,,,12.06030150753769,1.4990371213048253e-11,,,,,12.06030150753769,0.6662281314183708,,,,,12.06030150753769,0.9108133006317307,,,,,12.06030150753769,0.11989264560111312,,,,,12.06030150753769,0.6662281314183708,,,,,12.06030150753769,0.9823348964014174,,,,,12.06030150753769,1.4990371213048253e-11,
,,,,,,,,,,,12.160804020100503,7.335896727639299e-12,,,,,12.160804020100503,0.6629421776875465,,,,,12.160804020100503,0.1562138189611108,,,,,12.160804020100503,0.09697768172494181,,,,,12.160804020100503,0.6629421776875465,,,,,12.160804020100503,0.5234674082896776,,,,,12.160804020100503,7.335896727639299e-12,,,,,12.160804020100503,0.6629421776875465,,,,,12.160804020100503,0.9028719110395199,,,,,12.160804020100503,0.09697768172494181,,,,,12.160804020100503,0.6629421776875465,,,,,12.160804020100503,0.9859673567018539,,,,,12.160804020100503,7.335896727639299e-12,
,,,,,,,,,,,12.261306532663317,3.5539173851785467e-12,,,,,12.261306532663317,0.6567187493527875,,,,,12.261306532663317,0.15102349868615014,,,,,12.261306532663317,0.07765409276241572,,,,,12.261306532663317,0.6567187493527875,,,,,12.261306532663317,0.5123614134903052,,,,,12.261306532663317,3.5539173851785467e-12,,,,,12.261306532663317,0.6567187493527875,,,,,12.261306532663317,0.8946941558059931,,,,,12.261306532663317,0.07765409276241572,,,,,12.261306532663317,0.6567187493527875,,,,,12.261306532663317,0.9891739841051619,,,,,12.261306532663317,3.5539173851785467e-12,
,,,,,,,,,,,12.361809045226131,1.7044126342408075e-12,,,,,12.361809045226131,0.6476406004366212,,,,,12.361809045226131,0.14598601218146898,,,,,12.361809045226131,0.06155597295866913,,,,,12.361809045226131,0.6476406004366212,,,,,12.361809045226131,0.5013731291768523,,,,,12.361809045226131,1.7044126342408075e-12,,,,,12.361809045226131,0.6476406004366212,,,,,12.361809045226131,0.8862926771422875,,,,,12.361809045226131,0.06155597295866913,,,,,12.361809045226131,0.6476406004366212,,,,,12.361809045226131,0.9919577327283974,,,,,12.361809045226131,1.7044126342408075e-12,
,,,,,,,,,,,12.462311557788945,8.091992275838394e-13,,,,,12.462311557788945,0.6358277251526013,,,,,12.462311557788945,0.14109789980807738,,,,,12.462311557788945,0.04830469541769945,,,,,12.462311557788945,0.6358277251526013,,,,,12.462311557788945,0.4905070108772665,,,,,12.462311557788945,8.091992275838394e-13,,,,,12.462311557788945,0.6358277251526013,,,,,12.462311557788945,0.8776799682313727,,,,,12.462311557788945,0.04830469541769945,,,,,12.462311557788945,0.6358277251526013,,,,,12.462311557788945,0.9943220105506679,,,,,12.462311557788945,8.091992275838394e-13,
